timestamp,load_kw,temperature_c,humidity_pct,wind_speed_mps
2025-04-05 11:00:00,214.465,10.81,85.1,2.78
2025-04-05 12:00:00,232.421,8.82,99.5,3.53
2025-04-05 13:00:00,226.95,11.52,96.1,0.87
2025-04-05 14:00:00,213.204,13.22,79.4,1.98
2025-04-05 15:00:00,210.414,10.91,91.6,2.04
2025-04-05 16:00:00,199.464,13.56,89.1,2.35
2025-04-05 17:00:00,191.166,13.7,99.9,8.11
2025-04-05 18:00:00,192.089,11.98,82.2,2.84
2025-04-05 19:00:00,199.463,6.25,100.0,0.75
2025-04-05 20:00:00,196.49,8.38,91.8,1.62
2025-04-05 21:00:00,179.729,12.67,78.2,2.59
2025-04-05 22:00:00,192.893,8.0,91.5,2.93
2025-04-05 23:00:00,205.366,4.98,96.4,0.12
2025-04-06 00:00:00,192.901,9.63,83.6,3.76
2025-04-06 01:00:00,194.428,7.19,95.2,3.87
2025-04-06 02:00:00,191.477,8.64,97.0,1.07
2025-04-06 03:00:00,194.926,7.21,94.7,4.76
2025-04-06 04:00:00,196.382,7.61,89.5,2.26
2025-04-06 05:00:00,197.563,7.75,91.7,1.26
2025-04-06 06:00:00,191.873,8.77,91.1,1.0
2025-04-06 07:00:00,188.714,11.92,88.0,3.7
2025-04-06 08:00:00,189.765,10.55,95.3,1.71
2025-04-06 09:00:00,204.765,7.24,94.9,3.16
2025-04-06 10:00:00,201.31,11.26,79.2,0.97
2025-04-06 11:00:00,204.62,13.1,81.7,2.05
2025-04-06 12:00:00,207.891,13.82,85.1,3.53
2025-04-06 13:00:00,218.891,11.69,93.8,5.55
2025-04-06 14:00:00,211.291,14.53,90.8,5.96
2025-04-06 15:00:00,202.151,14.26,94.1,5.48
2025-04-06 16:00:00,191.598,16.79,80.7,12.15
2025-04-06 17:00:00,192.048,11.17,92.3,3.2
2025-04-06 18:00:00,183.007,11.08,79.2,0.95
2025-04-06 19:00:00,182.211,10.78,90.9,1.65
2025-04-06 20:00:00,186.582,9.76,83.3,5.85
2025-04-06 21:00:00,191.499,8.35,91.3,1.48
2025-04-06 22:00:00,203.273,4.57,100.0,0.08
2025-04-06 23:00:00,202.237,7.58,94.6,2.12
2025-04-07 00:00:00,195.945,8.36,86.5,4.69
2025-04-07 01:00:00,196.529,6.5,96.7,1.62
2025-04-07 02:00:00,187.883,10.09,86.2,6.05
2025-04-07 03:00:00,197.05,6.91,88.0,8.64
2025-04-07 04:00:00,188.428,9.06,100.0,3.14
2025-04-07 05:00:00,190.853,7.71,99.0,9.66
2025-04-07 06:00:00,195.326,9.09,92.7,7.23
2025-04-07 07:00:00,225.39,8.84,88.7,4.8
2025-04-07 08:00:00,249.716,11.3,85.7,3.45
2025-04-07 09:00:00,280.955,9.98,98.7,3.23
2025-04-07 10:00:00,301.072,11.46,89.2,2.48
2025-04-07 11:00:00,329.727,11.98,68.1,3.97
2025-04-07 12:00:00,341.736,11.55,100.0,0.35
2025-04-07 13:00:00,353.956,13.14,86.1,7.45
2025-04-07 14:00:00,343.457,16.36,82.6,9.77
2025-04-07 15:00:00,332.96,12.46,92.5,0.32
2025-04-07 16:00:00,329.721,13.46,87.3,4.59
2025-04-07 17:00:00,296.624,14.5,87.6,7.05
2025-04-07 18:00:00,265.761,13.84,81.5,2.92
2025-04-07 19:00:00,238.024,11.41,80.0,2.38
2025-04-07 20:00:00,214.972,6.85,95.5,1.99
2025-04-07 21:00:00,196.786,10.72,97.0,1.69
2025-04-07 22:00:00,202.25,5.56,91.7,3.34
2025-04-07 23:00:00,193.342,10.74,84.0,6.01
2025-04-08 00:00:00,195.343,8.16,99.3,0.4
2025-04-08 01:00:00,186.569,9.01,88.0,1.15
2025-04-08 02:00:00,201.078,5.67,93.0,1.59
2025-04-08 03:00:00,204.781,4.53,94.8,0.65
2025-04-08 04:00:00,197.61,7.53,92.5,4.25
2025-04-08 05:00:00,201.233,7.36,83.7,3.85
2025-04-08 06:00:00,201.144,7.1,90.2,5.0
2025-04-08 07:00:00,222.385,8.64,92.7,0.25
2025-04-08 08:00:00,240.541,13.66,85.6,4.59
2025-04-08 09:00:00,270.135,11.34,94.5,5.99
2025-04-08 10:00:00,304.626,12.46,97.0,4.31
2025-04-08 11:00:00,328.038,12.86,94.5,2.74
2025-04-08 12:00:00,336.629,14.5,88.6,2.45
2025-04-08 13:00:00,352.603,12.3,85.3,3.59
2025-04-08 14:00:00,368.647,9.62,86.2,3.29
2025-04-08 15:00:00,351.076,12.71,85.7,1.63
2025-04-08 16:00:00,335.1,14.21,87.0,0.28
2025-04-08 17:00:00,319.177,11.06,92.9,1.84
2025-04-08 18:00:00,286.256,11.85,90.6,9.02
2025-04-08 19:00:00,248.148,10.4,88.1,0.34
2025-04-08 20:00:00,199.918,13.19,89.7,3.25
2025-04-08 21:00:00,187.518,11.21,95.3,7.63
2025-04-08 22:00:00,187.466,10.28,94.3,5.09
2025-04-08 23:00:00,192.62,9.5,89.9,5.64
2025-04-09 00:00:00,191.053,7.95,87.3,5.21
2025-04-09 01:00:00,196.941,7.85,87.3,0.65
2025-04-09 02:00:00,211.719,5.33,91.8,6.72
2025-04-09 03:00:00,222.049,3.63,99.9,7.37
2025-04-09 04:00:00,207.442,7.47,96.1,0.88
2025-04-09 05:00:00,202.99,8.05,83.6,1.97
2025-04-09 06:00:00,198.661,9.94,86.5,2.95
2025-04-09 07:00:00,212.172,11.14,89.3,1.99
2025-04-09 08:00:00,239.405,11.86,81.4,1.51
2025-04-09 09:00:00,291.782,8.53,94.1,1.54
2025-04-09 10:00:00,318.602,10.34,87.1,4.58
2025-04-09 11:00:00,331.062,12.4,81.7,5.53
2025-04-09 12:00:00,337.583,16.3,80.9,1.55
2025-04-09 13:00:00,346.948,15.09,84.6,5.5
2025-04-09 14:00:00,342.623,14.82,77.6,1.98
2025-04-09 15:00:00,337.697,12.51,84.4,0.94
2025-04-09 16:00:00,331.977,11.61,89.9,3.52
2025-04-09 17:00:00,302.221,13.99,79.2,2.85
2025-04-09 18:00:00,275.65,10.49,78.8,3.62
2025-04-09 19:00:00,243.258,11.25,78.4,3.58
2025-04-09 20:00:00,206.275,10.72,85.9,3.31
2025-04-09 21:00:00,185.062,12.68,77.7,2.6
2025-04-09 22:00:00,193.1,8.78,89.0,5.42
2025-04-09 23:00:00,199.725,4.73,100.0,4.33
2025-04-10 00:00:00,190.116,8.93,82.6,2.04
2025-04-10 01:00:00,196.807,6.53,92.6,2.0
2025-04-10 02:00:00,203.496,7.42,100.0,0.6
2025-04-10 03:00:00,211.617,7.11,95.9,0.7
2025-04-10 04:00:00,206.437,6.91,91.5,2.46
2025-04-10 05:00:00,199.122,8.91,90.0,4.95
2025-04-10 06:00:00,194.701,5.67,98.0,1.33
2025-04-10 07:00:00,226.454,7.92,100.0,4.47
2025-04-10 08:00:00,252.011,10.57,85.4,3.22
2025-04-10 09:00:00,286.571,9.27,85.9,1.41
2025-04-10 10:00:00,315.443,8.45,83.3,2.93
2025-04-10 11:00:00,339.67,12.82,86.1,2.85
2025-04-10 12:00:00,350.749,14.17,75.1,1.46
2025-04-10 13:00:00,358.828,12.77,82.7,4.27
2025-04-10 14:00:00,371.746,10.01,83.9,5.28
2025-04-10 15:00:00,348.628,14.38,89.7,2.19
2025-04-10 16:00:00,341.303,10.49,85.7,1.03
2025-04-10 17:00:00,304.105,13.34,87.1,5.46
2025-04-10 18:00:00,269.135,10.95,78.4,0.65
2025-04-10 19:00:00,240.091,9.89,90.3,3.43
2025-04-10 20:00:00,202.64,10.32,81.7,1.33
2025-04-10 21:00:00,189.356,9.96,86.9,0.95
2025-04-10 22:00:00,194.033,8.44,100.0,1.8
2025-04-10 23:00:00,189.319,9.69,95.4,2.84
2025-04-11 00:00:00,194.697,7.53,92.1,1.14
2025-04-11 01:00:00,185.871,9.34,100.0,0.8
2025-04-11 02:00:00,186.494,7.92,86.8,0.46
2025-04-11 03:00:00,201.201,6.25,100.0,7.63
2025-04-11 04:00:00,203.268,6.08,85.7,3.63
2025-04-11 05:00:00,208.464,5.13,94.7,1.42
2025-04-11 06:00:00,202.13,8.71,83.1,3.77
2025-04-11 07:00:00,230.467,8.3,93.3,2.82
2025-04-11 08:00:00,268.036,5.8,95.6,4.58
2025-04-11 09:00:00,299.041,9.51,88.2,2.33
2025-04-11 10:00:00,324.309,9.7,96.4,5.16
2025-04-11 11:00:00,332.013,14.39,79.9,1.6
2025-04-11 12:00:00,361.082,9.77,91.7,3.2
2025-04-11 13:00:00,372.049,10.66,93.4,4.94
2025-04-11 14:00:00,351.95,15.04,73.4,3.32
2025-04-11 15:00:00,344.586,15.54,77.2,9.22
2025-04-11 16:00:00,331.119,12.07,86.8,4.52
2025-04-11 17:00:00,310.527,11.95,90.4,3.72
2025-04-11 18:00:00,274.158,13.48,93.1,2.07
2025-04-11 19:00:00,257.919,8.14,90.7,3.25
2025-04-11 20:00:00,224.245,8.17,90.1,6.2
2025-04-11 21:00:00,195.439,9.92,84.3,1.87
2025-04-11 22:00:00,191.144,12.07,88.5,1.29
2025-04-11 23:00:00,197.3,8.17,90.2,1.87
2025-04-12 00:00:00,192.725,8.53,89.8,1.79
2025-04-12 01:00:00,185.653,9.7,89.3,4.09
2025-04-12 02:00:00,189.561,10.96,91.4,8.51
2025-04-12 03:00:00,193.608,6.57,90.8,0.69
2025-04-12 04:00:00,200.63,7.56,88.2,2.88
2025-04-12 05:00:00,193.035,10.81,90.9,1.15
2025-04-12 06:00:00,200.009,5.93,76.9,3.54
2025-04-12 07:00:00,187.058,10.63,84.9,3.84
2025-04-12 08:00:00,190.44,8.08,85.2,1.8
2025-04-12 09:00:00,191.08,10.65,95.7,4.17
2025-04-12 10:00:00,202.404,10.88,85.5,1.56
2025-04-12 11:00:00,215.227,10.46,85.4,1.56
2025-04-12 12:00:00,223.883,11.04,87.7,1.36
2025-04-12 13:00:00,214.217,13.53,80.9,1.89
2025-04-12 14:00:00,211.572,14.98,80.0,2.67
2025-04-12 15:00:00,204.288,13.28,85.4,2.45
2025-04-12 16:00:00,202.327,13.5,82.0,3.08
2025-04-12 17:00:00,182.624,14.0,81.2,4.02
2025-04-12 18:00:00,188.046,11.06,81.9,3.11
2025-04-12 19:00:00,176.576,13.17,78.0,7.53
2025-04-12 20:00:00,176.401,12.58,86.2,2.82
2025-04-12 21:00:00,170.703,14.65,84.7,4.69
2025-04-12 22:00:00,176.571,9.11,82.1,0.59
2025-04-12 23:00:00,191.772,8.26,96.4,3.08
2025-04-13 00:00:00,186.894,9.72,94.4,2.43
2025-04-13 01:00:00,187.198,9.32,96.2,2.26
2025-04-13 02:00:00,195.78,6.85,95.6,6.12
2025-04-13 03:00:00,210.051,6.96,97.5,9.46
2025-04-13 04:00:00,196.149,8.58,100.0,4.05
2025-04-13 05:00:00,201.82,6.69,92.2,0.45
2025-04-13 06:00:00,196.496,7.83,86.2,1.72
2025-04-13 07:00:00,196.389,9.25,81.2,0.71
2025-04-13 08:00:00,195.451,11.43,97.9,3.02
2025-04-13 09:00:00,197.695,9.64,100.0,3.69
2025-04-13 10:00:00,212.235,8.44,86.0,0.54
2025-04-13 11:00:00,223.186,9.04,86.4,6.86
2025-04-13 12:00:00,229.228,10.71,86.5,0.93
2025-04-13 13:00:00,227.61,11.11,95.2,3.57
2025-04-13 14:00:00,224.841,13.26,77.1,6.76
2025-04-13 15:00:00,217.564,11.71,75.2,3.07
2025-04-13 16:00:00,216.45,12.38,99.1,1.48
2025-04-13 17:00:00,190.761,11.97,88.5,1.4
2025-04-13 18:00:00,183.106,12.03,89.3,3.13
2025-04-13 19:00:00,171.912,14.22,82.3,4.7
2025-04-13 20:00:00,172.571,12.44,88.8,3.48
2025-04-13 21:00:00,179.194,10.63,79.4,1.38
2025-04-13 22:00:00,186.456,9.09,85.6,2.38
2025-04-13 23:00:00,191.714,8.42,92.2,1.21
2025-04-14 00:00:00,192.241,9.13,77.0,1.2
2025-04-14 01:00:00,198.275,9.07,88.9,1.14
2025-04-14 02:00:00,190.997,6.38,92.3,1.99
2025-04-14 03:00:00,203.099,7.79,90.7,2.58
2025-04-14 04:00:00,221.629,4.58,93.7,2.82
2025-04-14 05:00:00,198.351,8.47,85.6,3.34
2025-04-14 06:00:00,191.206,9.83,78.7,1.45
2025-04-14 07:00:00,223.293,8.78,92.0,2.63
2025-04-14 08:00:00,244.985,12.86,83.6,2.88
2025-04-14 09:00:00,291.52,9.32,82.1,5.75
2025-04-14 10:00:00,311.852,11.85,87.2,0.56
2025-04-14 11:00:00,322.502,12.17,84.6,0.74
2025-04-14 12:00:00,349.022,12.69,82.9,3.91
2025-04-14 13:00:00,358.32,13.14,72.1,4.2
2025-04-14 14:00:00,360.376,13.8,88.2,3.92
2025-04-14 15:00:00,335.903,15.09,74.9,3.89
2025-04-14 16:00:00,309.839,15.83,81.6,0.62
2025-04-14 17:00:00,298.606,13.32,79.9,8.52
2025-04-14 18:00:00,273.745,14.15,81.3,5.32
2025-04-14 19:00:00,248.687,11.11,94.8,0.63
2025-04-14 20:00:00,198.844,12.73,88.8,2.14
2025-04-14 21:00:00,190.832,9.51,96.9,2.05
2025-04-14 22:00:00,194.365,11.7,89.0,2.44
2025-04-14 23:00:00,177.583,12.77,87.9,1.85
2025-04-15 00:00:00,189.592,8.53,80.8,1.0
2025-04-15 01:00:00,203.087,4.74,94.9,2.92
2025-04-15 02:00:00,206.166,7.07,92.1,6.01
2025-04-15 03:00:00,190.685,9.82,97.0,1.8
2025-04-15 04:00:00,188.589,8.84,88.0,3.32
2025-04-15 05:00:00,189.933,8.65,92.9,2.5
2025-04-15 06:00:00,184.822,10.34,90.3,3.89
2025-04-15 07:00:00,209.126,10.12,96.2,2.33
2025-04-15 08:00:00,239.815,12.02,85.8,1.59
2025-04-15 09:00:00,278.59,12.32,91.1,1.88
2025-04-15 10:00:00,297.893,14.06,73.5,5.85
2025-04-15 11:00:00,319.784,12.92,75.6,2.74
2025-04-15 12:00:00,336.195,14.42,69.5,2.67
2025-04-15 13:00:00,348.297,12.96,90.0,5.73
2025-04-15 14:00:00,347.9,12.78,89.5,6.45
2025-04-15 15:00:00,335.144,16.58,85.6,0.25
2025-04-15 16:00:00,320.781,14.09,79.6,0.76
2025-04-15 17:00:00,297.136,14.74,79.4,4.63
2025-04-15 18:00:00,261.528,13.17,84.2,2.84
2025-04-15 19:00:00,236.371,11.41,96.1,6.47
2025-04-15 20:00:00,193.849,11.64,97.3,0.56
2025-04-15 21:00:00,178.979,13.15,89.8,3.15
2025-04-15 22:00:00,181.319,10.96,90.0,4.03
2025-04-15 23:00:00,195.669,6.61,100.0,2.08
2025-04-16 00:00:00,192.937,8.5,90.0,4.45
2025-04-16 01:00:00,182.207,11.22,85.3,4.69
2025-04-16 02:00:00,191.171,7.73,91.8,2.52
2025-04-16 03:00:00,205.721,5.09,90.4,2.39
2025-04-16 04:00:00,189.027,11.1,86.8,5.01
2025-04-16 05:00:00,185.333,9.46,83.4,3.1
2025-04-16 06:00:00,186.788,8.74,97.3,3.84
2025-04-16 07:00:00,212.911,8.88,94.2,3.09
2025-04-16 08:00:00,238.202,11.93,95.3,2.98
2025-04-16 09:00:00,272.952,10.1,79.5,2.38
2025-04-16 10:00:00,296.943,13.58,95.8,4.02
2025-04-16 11:00:00,326.709,13.34,75.3,1.34
2025-04-16 12:00:00,339.78,13.48,77.3,0.59
2025-04-16 13:00:00,343.848,13.8,80.4,2.67
2025-04-16 14:00:00,340.892,13.59,92.2,6.53
2025-04-16 15:00:00,340.049,15.64,82.9,3.11
2025-04-16 16:00:00,333.204,12.48,84.5,2.22
2025-04-16 17:00:00,313.705,10.97,83.3,2.0
2025-04-16 18:00:00,277.693,14.07,75.4,1.9
2025-04-16 19:00:00,237.63,13.48,91.3,0.11
2025-04-16 20:00:00,199.686,12.51,90.7,5.94
2025-04-16 21:00:00,180.549,11.62,95.2,1.74
2025-04-16 22:00:00,192.989,9.68,92.2,2.71
2025-04-16 23:00:00,184.367,10.73,72.5,2.12
2025-04-17 00:00:00,186.908,8.9,83.5,1.51
2025-04-17 01:00:00,195.816,7.71,95.4,6.14
2025-04-17 02:00:00,197.068,7.69,90.4,1.04
2025-04-17 03:00:00,189.251,11.32,84.2,4.12
2025-04-17 04:00:00,203.487,5.42,89.2,0.69
2025-04-17 05:00:00,192.861,9.29,96.1,2.4
2025-04-17 06:00:00,202.596,6.28,97.3,5.57
2025-04-17 07:00:00,221.89,9.42,93.2,1.83
2025-04-17 08:00:00,248.947,9.62,86.1,3.87
2025-04-17 09:00:00,295.391,7.75,93.6,1.77
2025-04-17 10:00:00,310.38,12.49,77.9,2.07
2025-04-17 11:00:00,339.598,11.98,85.8,4.51
2025-04-17 12:00:00,353.904,9.85,74.4,3.93
2025-04-17 13:00:00,355.266,15.03,72.9,6.58
2025-04-17 14:00:00,340.047,16.28,78.7,1.83
2025-04-17 15:00:00,326.741,16.47,94.6,3.42
2025-04-17 16:00:00,320.325,14.56,72.2,2.82
2025-04-17 17:00:00,297.909,13.76,76.7,3.49
2025-04-17 18:00:00,274.861,15.34,83.2,5.29
2025-04-17 19:00:00,231.211,15.28,92.6,1.57
2025-04-17 20:00:00,189.412,13.68,85.5,3.32
2025-04-17 21:00:00,192.647,9.58,94.2,6.09
2025-04-17 22:00:00,185.72,10.64,86.5,2.83
2025-04-17 23:00:00,189.367,10.29,85.9,4.49
2025-04-18 00:00:00,197.656,6.19,95.2,0.4
2025-04-18 01:00:00,194.672,9.36,86.3,2.92
2025-04-18 02:00:00,183.586,11.95,91.0,1.91
2025-04-18 03:00:00,188.554,9.23,80.8,3.88
2025-04-18 04:00:00,189.588,10.67,93.8,3.34
2025-04-18 05:00:00,182.923,8.91,91.2,1.35
2025-04-18 06:00:00,187.74,8.97,89.6,0.77
2025-04-18 07:00:00,211.046,10.32,79.1,8.72
2025-04-18 08:00:00,243.187,9.13,84.7,3.53
2025-04-18 09:00:00,277.994,9.67,97.1,3.47
2025-04-18 10:00:00,295.616,14.01,82.5,1.54
2025-04-18 11:00:00,315.195,14.91,84.2,2.12
2025-04-18 12:00:00,346.22,11.75,81.7,6.14
2025-04-18 13:00:00,348.862,15.36,81.7,2.87
2025-04-18 14:00:00,349.284,13.97,75.6,6.28
2025-04-18 15:00:00,345.49,14.75,83.3,3.54
2025-04-18 16:00:00,322.762,14.84,84.8,5.39
2025-04-18 17:00:00,284.765,15.4,83.8,0.37
2025-04-18 18:00:00,261.592,13.46,79.1,1.47
2025-04-18 19:00:00,225.569,14.97,80.4,2.83
2025-04-18 20:00:00,179.775,12.48,89.1,2.26
2025-04-18 21:00:00,181.962,12.21,85.0,3.9
2025-04-18 22:00:00,186.106,9.1,88.9,0.77
2025-04-18 23:00:00,169.938,13.16,96.4,0.79
2025-04-19 00:00:00,176.293,9.96,83.7,3.8
2025-04-19 01:00:00,187.043,9.87,96.1,5.23
2025-04-19 02:00:00,203.605,5.86,88.3,2.11
2025-04-19 03:00:00,202.189,7.01,97.5,6.71
2025-04-19 04:00:00,187.942,10.41,93.1,7.76
2025-04-19 05:00:00,190.051,9.19,87.5,2.62
2025-04-19 06:00:00,201.439,6.15,87.5,2.05
2025-04-19 07:00:00,189.239,11.49,75.5,1.7
2025-04-19 08:00:00,185.47,9.68,86.2,1.46
2025-04-19 09:00:00,183.116,13.59,87.5,4.33
2025-04-19 10:00:00,194.617,11.97,80.2,1.3
2025-04-19 11:00:00,205.473,13.16,85.6,1.11
2025-04-19 12:00:00,208.331,15.34,73.1,1.4
2025-04-19 13:00:00,221.995,12.49,84.5,2.64
2025-04-19 14:00:00,224.396,12.64,78.8,2.78
2025-04-19 15:00:00,219.577,14.02,83.3,4.17
2025-04-19 16:00:00,202.096,15.55,78.6,2.46
2025-04-19 17:00:00,191.978,11.8,79.7,0.72
2025-04-19 18:00:00,191.997,10.78,84.3,1.98
2025-04-19 19:00:00,169.017,14.15,78.0,2.69
2025-04-19 20:00:00,184.94,11.14,79.9,1.61
2025-04-19 21:00:00,179.557,10.7,94.9,3.33
2025-04-19 22:00:00,194.024,7.58,90.6,0.21
2025-04-19 23:00:00,199.39,8.74,77.9,2.44
2025-04-20 00:00:00,197.187,9.32,86.6,5.94
2025-04-20 01:00:00,181.998,10.34,94.4,5.13
2025-04-20 02:00:00,189.473,7.32,88.6,2.94
2025-04-20 03:00:00,185.373,11.1,96.8,2.76
2025-04-20 04:00:00,197.37,7.46,87.8,3.67
2025-04-20 05:00:00,196.525,7.76,95.6,1.12
2025-04-20 06:00:00,185.745,11.79,93.1,4.85
2025-04-20 07:00:00,180.73,10.29,91.7,6.58
2025-04-20 08:00:00,191.999,9.79,81.4,2.43
2025-04-20 09:00:00,191.858,11.2,82.1,2.94
2025-04-20 10:00:00,194.731,14.39,90.3,4.21
2025-04-20 11:00:00,200.478,15.3,77.2,1.49
2025-04-20 12:00:00,208.593,12.27,92.1,6.72
2025-04-20 13:00:00,213.859,13.98,81.2,8.59
2025-04-20 14:00:00,211.255,14.49,84.0,3.89
2025-04-20 15:00:00,210.787,12.87,77.1,7.07
2025-04-20 16:00:00,201.78,14.26,79.8,0.99
2025-04-20 17:00:00,185.286,14.06,78.5,3.25
2025-04-20 18:00:00,167.139,15.4,83.2,0.43
2025-04-20 19:00:00,160.534,14.88,83.1,1.98
2025-04-20 20:00:00,179.735,11.7,89.8,2.02
2025-04-20 21:00:00,176.636,11.11,84.9,1.64
2025-04-20 22:00:00,178.933,11.74,81.4,1.01
2025-04-20 23:00:00,194.622,9.02,91.9,3.86
2025-04-21 00:00:00,183.767,10.39,82.7,1.4
2025-04-21 01:00:00,190.012,8.83,97.5,3.86
2025-04-21 02:00:00,192.988,7.12,92.7,2.57
2025-04-21 03:00:00,190.534,7.04,91.6,3.39
2025-04-21 04:00:00,180.901,10.99,90.8,1.77
2025-04-21 05:00:00,185.8,8.72,90.7,2.55
2025-04-21 06:00:00,180.33,12.07,76.5,9.59
2025-04-21 07:00:00,210.705,9.25,84.1,3.31
2025-04-21 08:00:00,243.24,11.26,94.0,6.73
2025-04-21 09:00:00,259.048,15.4,82.3,6.5
2025-04-21 10:00:00,302.866,10.66,78.4,0.85
2025-04-21 11:00:00,342.351,10.04,91.5,6.49
2025-04-21 12:00:00,346.312,15.75,78.0,2.55
2025-04-21 13:00:00,353.405,12.85,80.2,2.02
2025-04-21 14:00:00,352.571,14.44,76.3,1.15
2025-04-21 15:00:00,339.696,13.63,90.3,0.85
2025-04-21 16:00:00,319.617,14.9,70.7,3.79
2025-04-21 17:00:00,302.653,12.65,80.7,0.82
2025-04-21 18:00:00,270.152,13.41,85.4,3.9
2025-04-21 19:00:00,226.137,13.79,93.6,0.27
2025-04-21 20:00:00,202.524,10.73,91.7,1.24
2025-04-21 21:00:00,187.53,10.45,83.7,2.27
2025-04-21 22:00:00,183.77,10.24,98.2,2.78
2025-04-21 23:00:00,196.284,7.79,84.4,1.3
2025-04-22 00:00:00,195.266,8.89,92.5,0.93
2025-04-22 01:00:00,192.608,9.28,93.3,2.08
2025-04-22 02:00:00,188.164,8.15,86.7,1.67
2025-04-22 03:00:00,187.416,8.26,96.0,1.85
2025-04-22 04:00:00,193.058,8.76,88.0,4.04
2025-04-22 05:00:00,199.516,8.04,96.3,5.82
2025-04-22 06:00:00,189.993,10.68,77.4,1.99
2025-04-22 07:00:00,203.499,12.49,87.9,4.04
2025-04-22 08:00:00,239.388,10.17,86.7,1.71
2025-04-22 09:00:00,270.766,12.47,92.8,1.61
2025-04-22 10:00:00,296.692,12.08,86.2,2.07
2025-04-22 11:00:00,322.231,13.78,91.6,5.25
2025-04-22 12:00:00,324.065,16.32,83.6,0.65
2025-04-22 13:00:00,333.034,15.1,81.5,0.56
2025-04-22 14:00:00,353.362,11.75,91.7,7.58
2025-04-22 15:00:00,339.632,15.42,86.6,1.26
2025-04-22 16:00:00,316.265,16.56,83.0,2.3
2025-04-22 17:00:00,291.197,13.94,70.1,1.83
2025-04-22 18:00:00,253.82,15.41,75.9,6.62
2025-04-22 19:00:00,232.876,12.09,94.8,5.22
2025-04-22 20:00:00,195.715,10.09,81.7,0.92
2025-04-22 21:00:00,187.665,11.92,92.0,2.79
2025-04-22 22:00:00,188.784,8.1,96.3,3.35
2025-04-22 23:00:00,197.831,9.81,85.3,3.96
2025-04-23 00:00:00,179.898,11.75,75.0,0.37
2025-04-23 01:00:00,197.253,6.16,91.4,0.56
2025-04-23 02:00:00,198.544,6.87,100.0,4.16
2025-04-23 03:00:00,198.867,7.16,88.2,0.8
2025-04-23 04:00:00,196.225,8.81,86.3,3.3
2025-04-23 05:00:00,197.496,8.63,85.3,0.97
2025-04-23 06:00:00,187.604,11.93,94.0,0.6
2025-04-23 07:00:00,208.385,11.84,85.4,1.23
2025-04-23 08:00:00,242.739,11.83,83.1,2.49
2025-04-23 09:00:00,270.774,12.04,95.0,3.2
2025-04-23 10:00:00,301.617,13.22,88.4,3.48
2025-04-23 11:00:00,328.112,11.93,81.2,4.51
2025-04-23 12:00:00,340.043,15.3,74.6,1.29
2025-04-23 13:00:00,354.302,12.63,92.7,4.33
2025-04-23 14:00:00,347.199,16.05,81.0,2.67
2025-04-23 15:00:00,332.508,16.71,70.7,2.99
2025-04-23 16:00:00,323.953,15.05,71.6,10.17
2025-04-23 17:00:00,295.889,14.13,76.9,3.84
2025-04-23 18:00:00,257.558,14.57,75.6,2.15
2025-04-23 19:00:00,248.029,8.73,78.9,1.88
2025-04-23 20:00:00,206.329,13.07,78.5,2.51
2025-04-23 21:00:00,187.396,11.63,81.6,0.69
2025-04-23 22:00:00,187.201,10.95,85.3,3.3
2025-04-23 23:00:00,174.872,11.44,97.5,2.49
2025-04-24 00:00:00,180.183,9.69,88.2,2.96
2025-04-24 01:00:00,192.317,7.51,91.9,2.66
2025-04-24 02:00:00,184.341,8.81,94.1,0.76
2025-04-24 03:00:00,182.771,9.04,89.3,3.93
2025-04-24 04:00:00,187.51,9.22,92.9,1.57
2025-04-24 05:00:00,186.542,9.59,91.7,4.87
2025-04-24 06:00:00,180.701,11.47,88.1,4.17
2025-04-24 07:00:00,214.161,8.69,100.0,7.31
2025-04-24 08:00:00,236.599,11.44,92.9,2.5
2025-04-24 09:00:00,264.185,13.99,77.3,4.51
2025-04-24 10:00:00,309.137,9.93,91.7,7.85
2025-04-24 11:00:00,322.748,13.72,79.4,1.46
2025-04-24 12:00:00,340.782,13.12,87.7,5.27
2025-04-24 13:00:00,348.688,13.94,75.6,3.79
2025-04-24 14:00:00,353.823,13.38,78.0,1.09
2025-04-24 15:00:00,339.959,14.66,84.9,2.28
2025-04-24 16:00:00,307.144,17.77,84.5,11.21
2025-04-24 17:00:00,293.487,12.51,88.9,5.08
2025-04-24 18:00:00,275.674,12.18,91.5,3.54
2025-04-24 19:00:00,239.427,11.35,89.8,1.5
2025-04-24 20:00:00,187.878,15.47,82.8,0.28
2025-04-24 21:00:00,190.094,11.19,84.7,0.81
2025-04-24 22:00:00,186.654,11.11,92.7,2.58
2025-04-24 23:00:00,177.981,9.79,95.8,2.58
2025-04-25 00:00:00,195.774,8.42,91.2,6.03
2025-04-25 01:00:00,192.967,9.08,90.0,1.21
2025-04-25 02:00:00,179.491,13.09,94.6,1.12
2025-04-25 03:00:00,181.098,11.28,87.5,3.83
2025-04-25 04:00:00,194.894,7.79,93.0,1.91
2025-04-25 05:00:00,187.321,10.49,91.6,1.9
2025-04-25 06:00:00,186.432,8.6,90.8,5.63
2025-04-25 07:00:00,219.77,7.71,87.7,1.06
2025-04-25 08:00:00,234.815,12.91,87.6,5.07
2025-04-25 09:00:00,271.827,13.91,83.7,3.51
2025-04-25 10:00:00,292.731,14.5,94.2,1.76
2025-04-25 11:00:00,321.96,12.8,90.2,2.52
